roll pitch yaw roll_cf pitch_cf yaw_cf
-1.25391795628 -0.755734091484 -0.446717778563 -0.961588135484 -0.807968860412 -0.0195761299835
-1.28152774479 -0.751241362621 -0.459250393707 -0.977308562067 -0.809985364812 -0.0194759652621
-1.36542777661 -0.737360986287 -0.494439794981 -0.987628510279 -0.813408334612 -0.0194510196956
-1.37108856516 -0.736955436594 -0.495870109697 -0.995581845897 -0.819255617635 -0.0195855007586
-1.41337595444 -0.738177240681 -0.502097632058 -0.996937151819 -0.821339987109 -0.0196624482667
-1.41358825613 -0.738250212269 -0.502086402101 -0.997619265541 -0.824001185313 -0.0197914858514
-1.41378731532 -0.738319080201 -0.502075502443 -0.99795877238 -0.826981186545 -0.0199459656185
-1.43039089198 -0.744430384229 -0.499809646802 -0.998127787739 -0.829282585948 -0.0200646315297
-1.43060724649 -0.744438799927 -0.499846829401 -0.998202547321 -0.832862901251 -0.020268697909
-1.43076922742 -0.744439926702 -0.499909475251 -0.998237489568 -0.836267779716 -0.0204428098103
-1.44068863757 -0.750561203331 -0.497735545434 -0.998258900436 -0.838793503084 -0.0205731404329
-1.44084483575 -0.750711456961 -0.497530232338 -0.998266469743 -0.84086326276 -0.0206815847106
-1.44102329903 -0.750768927726 -0.497433661323 -0.998267047176 -0.842709714185 -0.0207791506328
-1.44740265862 -0.755664892137 -0.496102706009 -0.998255443218 -0.8468883253 -0.0210141635804
-1.44745506115 -0.755703785894 -0.496040574607 -0.998249812204 -0.849783282816 -0.0211676109128
-1.448454011 -0.756459010526 -0.496011998905 -0.998239060045 -0.853656402268 -0.0213798805554
-1.45000448233 -0.758004355726 -0.495887018256 -0.998229818894 -0.857236617315 -0.021572365908
-1.45357288146 -0.761029212802 -0.495165540324 -0.998223902251 -0.8598501189 -0.0217083736446
-1.45375375011 -0.761076890959 -0.495142096798 -0.998215825031 -0.862781053311 -0.0218657449098
-1.45846859322 -0.76534958752 -0.495964208851 -0.998206332741 -0.8658817 -0.0220344820404
-1.45849729812 -0.765419440446 -0.495969337593 -0.998164911691 -0.869028972673 -0.0221980954945
-1.45852341781 -0.765472442272 -0.496022374136 -0.998175151873 -0.872228371431 -0.0223694201167
-1.46738134894 -0.772191518919 -0.496753857453 -0.998178831746 -0.874640067326 -0.0224962618229
-1.46738440777 -0.772209807119 -0.496808255955 -0.998173073771 -0.877475077008 -0.0226510206995
-1.46739850906 -0.772244193946 -0.496804279039 -0.998164538609 -0.880512469037 -0.0228163558549
-1.46762195545 -0.772395641491 -0.49700462867 -0.998158649314 -0.882858271786 -0.0229403125613
-1.47374608703 -0.777116613798 -0.49781728718 -0.998150496853 -0.885668671969 -0.0230928593652
-1.47381321315 -0.777167539202 -0.497835364383 -0.998141116623 -0.888672611414 -0.0232559608444
-1.4743578806 -0.777540522563 -0.498030006978 -0.998131197985 -0.891810964912 -0.0234260562444
-1.48021982437 -0.783545644428 -0.50083874463 -0.998116243977 -0.897010425381 -0.023702107865
-1.48771297717 -0.785858690759 -0.499517628438 -0.998106085947 -0.900030607129 -0.0238656784167
-1.48832888064 -0.786489592221 -0.50097993926 -0.998064287597 -0.903160799034 -0.0240326937953
-1.48822701807 -0.786913214452 -0.500810896338 -0.998057754507 -0.905571500908 -0.0241501354747
-1.49778097603 -0.793624041514 -0.50119124516 -0.998067405411 -0.908374883325 -0.0243047468611
-1.49793822264 -0.793802350421 -0.501416705878 -0.99806397173 -0.911402223642 -0.0244725378785
-1.4980404789 -0.793879191545 -0.501465261614 -0.998055935452 -0.91452917354 -0.0246441645223
-1.50124589529 -0.797685598273 -0.502500684859 -0.998050867198 -0.916923238689 -0.0247693759911
-1.50117378788 -0.797787003118 -0.502541046113 -0.998042087118 -0.919763621324 -0.0249231307143
-1.50480295759 -0.799526478645 -0.503786915788 -0.998029500097 -0.922401123978 -0.0250765756754
-1.50587123053 -0.800303961007 -0.503898529378 -0.998025584191 -0.923771153399 -0.0251517645464
-1.51335873254 -0.804822894041 -0.505934600024 -0.998025920089 -0.92446805365 -0.0251767504636
-1.5135418734 -0.80492139527 -0.505995989366 -0.998030342381 -0.926050325629 -0.025883934334
-1.51611888502 -0.807446822161 -0.508677738353 -0.998022038782 -0.928854872013 -0.0273568339614
-1.51592263707 -0.807520257072 -0.508567655961 -0.99806136144 -0.931317283503 -0.0287031603009
-1.51614012452 -0.80770658791 -0.508468103106 -0.998024506085 -0.935792008457 -0.0311575640408
-1.52536934878 -0.814222731108 -0.512699403999 -0.998004737709 -0.939132550622 -0.0329855910331
-1.52531052306 -0.814488485429 -0.512577766481 -0.997992540345 -0.941915534579 -0.034514011347
-1.52540881661 -0.814590103525 -0.512621727402 -0.997961025941 -0.949430959485 -0.0386863675388
-1.53895647158 -0.824349673244 -0.521382874382 -0.997938091844 -0.956754358804 -0.0427458774302
-1.53897738221 -0.824509106289 -0.521487810228 -0.997931168888 -0.959452319773 -0.0442361288091
-1.54117719337 -0.826464446168 -0.523425105106 -0.997919278285 -0.9629833606 -0.0461999237018
-1.54255788325 -0.828105073873 -0.52397104719 -0.997907427984 -0.96694350793 -0.0484026161105
-1.55137772511 -0.833701220064 -0.530335468739 -0.997898148275 -0.970012610837 -0.0501003625044
-1.55166848911 -0.833858700115 -0.530425328982 -0.997886828609 -0.973740224215 -0.0521730496706
-1.56054220733 -0.842563564515 -0.538606656511 -0.997837395097 -0.977774857045 -0.054411797375
-1.56066577535 -0.842651655463 -0.538752624527 -0.997841322992 -0.981972884605 -0.0567414193426
-1.56121485627 -0.843082096408 -0.539521489261 -0.997837400854 -0.986270045165 -0.059131360026
-1.56187617798 -0.843486644602 -0.540138986565 -0.997839615562 -0.988442611451 -0.0603212991868
-1.57283512513 -0.853357398967 -0.549310709895 -0.997823510045 -0.992786744134 -0.0627465673211
-1.5731133382 -0.853488993368 -0.549510990968 -0.997812069144 -0.996047938641 -0.0645514074179
-1.5732405829 -0.853616569216 -0.549598835933 -0.997803493155 -0.998779351913 -0.0660606628236
-1.57574626972 -0.855482069614 -0.551108182738 -0.997783565555 -1.00340424934 -0.0686416884824
-1.58019997729 -0.859187767703 -0.555336863522 -0.997774073638 -1.00683324051 -0.0705392453053
-1.58650499018 -0.86747839225 -0.561670818338 -0.997758260024 -1.0107174129 -0.0726972611119
-1.59537890116 -0.874760172285 -0.57049362772 -0.997813674743 -1.02016554934 -0.0780123387018
-1.59549773539 -0.874818661753 -0.570631890812 -0.997736642858 -1.02503503188 -0.0806761727902
-1.59646163183 -0.875479321656 -0.570741888167 -0.99770968336 -1.02856381625 -0.0826099231111
-1.60585841242 -0.884896832936 -0.578637933464 -0.997676956488 -1.0335937263 -0.0854077330724
-1.60659134571 -0.886249755174 -0.579669740138 -0.997644833555 -1.03937737253 -0.0886249122613
-1.60937853306 -0.889649369211 -0.581848690493 -0.997627462887 -1.04338112518 -0.0908354607735
-1.61240987465 -0.892719457567 -0.586007130208 -0.997597317408 -1.04974584956 -0.0943836083529
-1.62365675584 -0.902356836304 -0.596494446963 -0.997573283251 -1.05402662778 -0.0966667320588
-1.62386613194 -0.902519138603 -0.5962781055 -0.997550505416 -1.05836530158 -0.0981619986013
-1.63502795999 -0.912861111929 -0.607841553291 -0.99752877538 -1.06270094376 -0.0989769871924
-1.63524084881 -0.913011707916 -0.608013894299 -0.997468541333 -1.06812818479 -0.0993922060138
-1.63525485017 -0.913195962248 -0.608015137091 -0.997444995049 -1.07087347178 -0.0995854462383
-1.64731681192 -0.923985402647 -0.620472389465 -0.997437131982 -1.07550898145 -0.0997035675452
-1.64738207158 -0.924224308489 -0.620626127868 -0.992860164828 -1.08007891484 -0.099791736313
-1.64746280564 -0.924349086051 -0.620724616461 -0.98381317478 -1.0835749147 -0.0998399251918
-1.64825211936 -0.93874529021 -0.620072328637 -0.971493942657 -1.08646366811 -0.0998428793709
-1.64840043037 -0.939310034601 -0.618833449155 -0.940750569076 -1.09140786764 -0.0998040254306
-1.64849578129 -0.94063150958 -0.616695910133 -0.908418637476 -1.09643678923 -0.0997031359338
-1.62933840424 -0.980802206865 -0.55438760083 -0.884109452522 -1.09988973199 -0.099703618988
-1.62903411906 -0.981212653197 -0.553707167524 -0.855563699279 -1.10375302222 -0.0996703152796
-1.62911781805 -0.981730629757 -0.553140800429 -0.825419353108 -1.10726936812 -0.0997878607384
-1.58952327482 -1.01883224022 -0.499642686507 -0.792894875073 -1.11214016742 -0.0995324352348
-1.58931371844 -1.01921811931 -0.499717145528 -0.768567893353 -1.11548815236 -0.0996029160971
-1.58466352541 -1.02232803514 -0.49738987302 -0.723093566324 -1.12187938427 -0.099489881298
-1.55384023163 -1.03850726952 -0.480598117212 -0.691690730291 -1.12648185594 -0.0993725611414
-1.47340767448 -1.07306903254 -0.457922214586 -0.659924593364 -1.13058502596 -0.0994124570005
-1.4714723084 -1.07465851269 -0.459851578081 -0.627483587214 -1.13488499546 -0.0993125642789
-1.39702608214 -1.11187995126 -0.455368348494 -0.586124920152 -1.1406497788 -0.0991327050248
-1.39543766752 -1.11235415651 -0.455074623569 -0.548586020161 -1.14594902968 -0.0989521382058
-1.28214095279 -1.15359297491 -0.429822949504 -0.513568371831 -1.15054779078 -0.0988971896407
-1.28181115351 -1.15411904341 -0.430250548238 -0.479671776814 -1.15491757938 -0.0988096906286
-1.28141795519 -1.15454479718 -0.430812081629 -0.446217804336 -1.15925184234 -0.0987153161559
-1.1956533316 -1.18901526688 -0.424304239109 -0.421677423206 -1.16216446279 -0.0988015558473
-1.19455966937 -1.18927291399 -0.424204298442 -0.375925709875 -1.16835780348 -0.0985164115935
-1.18353023862 -1.19327984358 -0.420437762163 -0.344100487994 -1.17286127867 -0.0981518625894
-1.06493854738 -1.23940575034 -0.398922091319 -0.321166138959 -1.17544667473 -0.0984675385995
-1.06403572812 -1.23990112856 -0.399028351833 -0.28474639467 -1.18016929831 -0.0983748057348
-1.0626115716 -1.2404268179 -0.398999386102 -0.257944970983 -1.18375296421 -0.0982061987172
-0.954210167791 -1.2758194338 -0.375386502575 -0.228432079849 -1.18755017924 -0.0982478480244
-0.953318401788 -1.27606867681 -0.375019749693 -0.205692864033 -1.19041695223 -0.0983576474891
-0.943930821037 -1.28043059395 -0.371461581061 -0.179158995439 -1.19375887992 -0.0984288266615
-0.903792819638 -1.29653068932 -0.362765428445 -0.165604880656 -1.19527815056 -0.0987713229468
-0.845160080116 -1.31444943493 -0.34038625157 -0.159289311758 -1.19572371856 -0.0992736601307
-0.845109920749 -1.31474865514 -0.340536521249 -0.146770368718 -1.19693617702 -0.0993158405619
-0.776338470884 -1.33292750032 -0.309074967161 -0.125461609671 -1.19827384705 -0.0995885226373
-0.775082490987 -1.33310781253 -0.308478077005 -0.106762775964 -1.1990541817 -0.0997409673341
-0.767582877447 -1.33446593525 -0.304297081817 -0.0802802852584 -1.2 -0.0993678201798
-0.641816571256 -1.35630457572 -0.233965782445 -0.0424488974783 -1.2 -0.0989662881717
-0.64029987541 -1.35652319355 -0.2330987971 -0.00844619217738 -1.2 -0.0991490040003
-0.639056167804 -1.35667118596 -0.232320733463 0.015720444302 -1.2 -0.0996688128432
-0.414085987889 -1.3765902927 -0.0887722422751 0.0436756955113 -1.2 -0.1
-0.411175666491 -1.37686121724 -0.086988653628 0.0749686748124 -1.2 -0.0998249736673
-0.408193069445 -1.37696361506 -0.084783880823 0.104136208647 -1.2 -0.1
-0.144125707783 -1.39062358642 0.0931750937293 0.134621627413 -1.2 -0.1
-0.137203268981 -1.39078657978 0.0978375710791 0.165551670897 -1.2 -0.1
-0.134917189756 -1.390897305 0.0993424792564 0.189534317672 -1.2 -0.1
0.115374744225 -1.39858656882 0.275088689218 0.210080526319 -1.2 -0.1
0.118149967396 -1.3986397562 0.276900233708 0.265392569125 -1.2 -0.1
0.367119088661 -1.39569441855 0.447542905062 0.280489986077 -1.2 -0.1
0.3700514635 -1.39557066995 0.449473328407 0.28910679823 -1.2 -0.1
0.386842966407 -1.39481816939 0.460679250835 0.2933597512 -1.2 -0.1
0.425079678134 -1.39327005118 0.481429223801 0.295798689098 -1.2 -0.1
0.522840868027 -1.38831667637 0.53882508886 0.296987516779 -1.2 -0.1
0.523424293323 -1.38838559255 0.539100573403 0.29765781036 -1.2 -0.1
0.530984452652 -1.38954461771 0.524243789505 0.298059668383 -1.2 -0.1
0.530918736004 -1.38950122586 0.524169111668 0.298307408396 -1.2 -0.1
0.530615231545 -1.38946423459 0.523783187172 0.298445164883 -1.2 -0.1
0.508052764018 -1.390077721 0.494405335021 0.298536129541 -1.2 -0.1
0.506521807062 -1.39017954226 0.492417717958 0.29861098086 -1.2 -0.1
0.506781773818 -1.38998234028 0.492394369222 0.298650829729 -1.2 -0.0999507556433
0.499701983835 -1.39045329107 0.481212625212 0.298690286006 -1.2 -0.0996423982894
0.499564346287 -1.39043684867 0.481058828273 0.298730117438 -1.2 -0.0995038436901
0.499507424732 -1.3904355947 0.480967172218 0.298769213501 -1.2 -0.0994336784522
0.494962012274 -1.38993591771 0.474506923737 0.298812834374 -1.2 -0.0993804721874
0.495264324865 -1.38995010672 0.474836682145 0.298855171046 -1.2 -0.0993404427767
0.494785950284 -1.39003889524 0.474176822853 0.298892994209 -1.2 -0.0993383671049
0.496529614571 -1.38985344768 0.47552539789 0.298925253333 -1.2 -0.0993419145691
0.495528603383 -1.38917991248 0.473631384179 0.298958629249 -1.2 -0.0993445435759
0.495808929278 -1.38919632938 0.473861781513 0.298992165665 -1.2 -0.0993466895344
0.506909989553 -1.38974371049 0.476198149932 0.299025377437 -1.2 -0.0993486718415
0.50733707664 -1.38974015466 0.476349370465 0.299076121586 -1.2 -0.0993348224548
0.510349877656 -1.38984473565 0.478596109437 0.29909895104 -1.2 -0.0993445974046
0.521911016522 -1.38858338472 0.486880161282 0.299125612889 -1.2 -0.0993510666543
0.521996226917 -1.38855139109 0.486917265368 0.299149096671 -1.2 -0.0993474790776
0.523704617858 -1.38899129243 0.487562163403 0.299181265829 -1.2 -0.0993548566638
0.526149198309 -1.3893918525 0.489876802868 0.299208668878 -1.2 -0.0993616948976
0.54152627667 -1.38792265748 0.499809093658 0.299236284345 -1.2 -0.0993667930414
0.541625351257 -1.38789930281 0.49978076525 0.299263349191 -1.2 -0.0993708262776
0.546679982106 -1.38648044396 0.501282112226 0.299289662655 -1.2 -0.0993746147138
0.546419829795 -1.38649343179 0.500958645188 0.299315164686 -1.2 -0.099378535684
0.54642955494 -1.38643096054 0.500876306459 0.299333173099 -1.2 -0.099377943107
0.554289515287 -1.38530428943 0.506083390716 0.299372499328 -1.2 -0.099373475347
0.554023890516 -1.38534488108 0.505917949629 0.299391017 -1.2 -0.0993862447541
0.553899524411 -1.38518904478 0.505392357408 0.299404128088 -1.2 -0.0993913705594
0.562993752532 -1.38436084999 0.512222966337 0.299453651227 -1.2 -0.0994106629206
0.563698292913 -1.38433439024 0.512919932313 0.29947319193 -1.2 -0.0994159151694
0.564541757093 -1.38445580971 0.511597973924 0.29949251094 -1.2 -0.0994219334052
0.56463408538 -1.38448632866 0.511536407103 0.299533910061 -1.2 -0.0994307986461
0.5682483493 -1.3843768236 0.513589878658 0.299541868103 -1.2 -0.0994385740052
0.568106229391 -1.38436734992 0.513398881238 0.299579983775 -1.2 -0.0994397532339
0.5692413027 -1.38419741938 0.514623010139 0.299588206186 -1.2 -0.0994541238279
0.57218471781 -1.38295692892 0.516814794857 0.299598012341 -1.2 -0.0994635773865
0.572068694926 -1.38293025021 0.516707061313 0.299606869753 -1.2 -0.0994715305627
0.572333494849 -1.38309791626 0.516805174742 0.299620694178 -1.2 -0.099478893631
0.57393682973 -1.38322374884 0.516286592494 0.299627300681 -1.2 -0.0994864344028
0.573919019444 -1.38323094382 0.516226765118 0.299631882062 -1.2 -0.0994930900107
0.573898446293 -1.38323794001 0.516157056954 0.299653382031 -1.2 -0.0994995642315
0.587992642449 -1.38338697163 0.522737786506 0.299662256609 -1.2 -0.0995083333985
0.588218947511 -1.3833643823 0.522932084311 0.299676151036 -1.2 -0.0995159338685
0.589440683053 -1.38338696396 0.523976349817 0.299702919121 -1.2 -0.09927670455
0.593111620714 -1.38330765438 0.525677715099 0.299720258618 -1.2 -0.0986515408661
0.593328439077 -1.38328891043 0.526014474205 0.299726877394 -1.2 -0.0980655306711
0.593935424854 -1.38327959106 0.526474209906 0.299748238105 -1.2 -0.0969247079214
0.594584914365 -1.38328455159 0.526641676847 0.299764996855 -1.2 -0.095792558768
0.597983200955 -1.38275652798 0.529770373418 0.299772143335 -1.2 -0.0949444068829
0.597825341331 -1.38270702329 0.52945925953 0.299779336884 -1.2 -0.0942405443937
0.59721712118 -1.38301952939 0.527875893141 0.299798512107 -1.2 -0.0930384570438
0.596997762067 -1.38307520431 0.527446370557 0.29982147365 -1.2 -0.0910120397938
0.597218674069 -1.38287848683 0.527766450301 0.299825798487 -1.2 -0.0902948867152
0.597323189503 -1.38280259558 0.526973515873 0.299837350909 -1.2 -0.0893722032927
0.598831345743 -1.38249754031 0.528213896929 0.299871630044 -1.2 -0.0872517595091
0.600170012074 -1.38239358341 0.528978127013 0.299875635448 -1.2 -0.0864324056283
0.598039273913 -1.3823885283 0.525947399805 0.299894868686 -1.2 -0.0851702770026
0.598267803573 -1.3823720919 0.526048120388 0.299913606178 -1.2 -0.0839713165024
0.599765854647 -1.38256697257 0.526612894645 0.299917649864 -1.2 -0.083094292641
0.599479158981 -1.38246339864 0.526442915067 0.299937327771 -1.2 -0.0817981804525
0.59950388459 -1.38253090555 0.526359806136 0.299956754721 -1.2 -0.0798378606742
0.600838565935 -1.38207554658 0.527155738448 0.299961768617 -1.2 -0.079043081208
0.600821761366 -1.38208288674 0.527104669714 0.299973889869 -1.2 -0.0780691832069
0.601021503038 -1.38183902251 0.527431897893 0.299987823893 -1.2 -0.0770124158524
0.60136219345 -1.38180763874 0.527111431024 0.3 -1.2 -0.0750859859869
0.601916817504 -1.38199645796 0.527117062918 0.3 -1.2 -0.074103832119
0.602346073809 -1.38216616647 0.527695167031 0.3 -1.2 -0.0730369036533
0.601427543896 -1.38179558698 0.526290086883 0.3 -1.2 -0.071883291909
0.601447892628 -1.38178709528 0.526300264394 0.3 -1.2 -0.0706716158435
0.601828994368 -1.38163284171 0.526595767487 0.3 -1.2 -0.0694821659034
0.601905243268 -1.38164909078 0.526697324264 0.3 -1.2 -0.0685115094143
0.603647391281 -1.38197955178 0.5275255648 0.3 -1.2 -0.0680035241135
0.603498743854 -1.38193761401 0.52750406877 0.3 -1.2 -0.0676058507777
0.603210960587 -1.38187078719 0.527270172032 0.3 -1.2 -0.0672037094791
0.603336699708 -1.38169094377 0.526390489493 0.3 -1.2 -0.0662682743175
0.603410644431 -1.38168578701 0.526603548629 0.3 -1.2 -0.0652846384109
